timestamp,src_ip,dst_ip,src_mac,dst_mac,protocol,length,info,command,packets_per_second,src_port,dst_port,attack_label
1756140747.099416,,,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS d4:f3:2d:8d:bf:8a (TA) > a0:14:3d:ed:92:14 (RA),,800.8982241741455,,,normal
1756140747.1006646,192.168.1.5,192.168.1.1,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,UDP,105,UDP Packet 192.168.1.5:63539 -> 192.168.1.1:5556,,800.8982241741455,63539.0,5556.0,normal
1756140747.106447,,,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS d4:f3:2d:8d:bf:8a (TA) > a0:14:3d:ed:92:14 (RA),,486.9189096378912,,,normal
1756140747.109978,192.168.1.5,192.168.1.1,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,UDP,105,UDP Packet 192.168.1.5:63456 -> 192.168.1.1:5556,,419.01512724452704,63456.0,5556.0,normal
1756140747.1159956,192.168.1.5,192.168.1.1,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,UDP,105,UDP Packet 192.168.1.5:63404 -> 192.168.1.1:5556,,355.8055609642986,63404.0,5556.0,normal
1756140747.1160023,,,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS d4:f3:2d:8d:bf:8a (TA) > a0:14:3d:ed:92:14 (RA),,30243.95873448572,,,normal
1756140747.1160064,192.168.1.5,192.168.1.1,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,UDP,105,UDP Packet 192.168.1.5:63622 -> 192.168.1.1:5556,,66323.92639638517,63622.0,5556.0,udp_flood
1756140747.116009,,,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS d4:f3:2d:8d:bf:8a (TA) > a0:14:3d:ed:92:14 (RA),,111320.56028781066,,,normal
1756140747.1160116,192.168.1.5,192.168.1.1,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,UDP,105,UDP Packet 192.168.1.5:63687 -> 192.168.1.1:5556,,145068.0357063798,63687.0,5556.0,udp_flood
1756140747.1160152,,,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS d4:f3:2d:8d:bf:8a (TA) > a0:14:3d:ed:92:14 (RA),,160018.28359085612,,,normal
1756140747.1160195,192.168.1.5,192.168.1.1,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,UDP,105,UDP Packet 192.168.1.5:63668 -> 192.168.1.1:5556,,167318.1441206594,63668.0,5556.0,udp_flood
1756140747.1160226,,,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS d4:f3:2d:8d:bf:8a (TA) > a0:14:3d:ed:92:14 (RA),,181438.20094885118,,,normal
1756140747.116025,192.168.1.5,192.168.1.1,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,UDP,105,UDP Packet 192.168.1.5:63365 -> 192.168.1.1:5556,,201270.8842031136,63365.0,5556.0,udp_flood
1756140747.1160276,,,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS d4:f3:2d:8d:bf:8a (TA) > a0:14:3d:ed:92:14 (RA),,215119.30569797897,,,normal
1756140747.1160326,,,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS d4:f3:2d:8d:bf:8a (TA) > a0:14:3d:ed:92:14 (RA),,214019.98114132063,,,normal
1756140747.1160357,192.168.1.5,192.168.1.1,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,UDP,105,UDP Packet 192.168.1.5:63607 -> 192.168.1.1:5556,,221261.23368061718,63607.0,5556.0,udp_flood
1756140747.1160386,,,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS d4:f3:2d:8d:bf:8a (TA) > a0:14:3d:ed:92:14 (RA),,229277.73990891196,,,normal
1756140747.116041,192.168.1.5,192.168.1.1,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,UDP,105,UDP Packet 192.168.1.5:64214 -> 192.168.1.1:5556,,240463.19050250537,64214.0,5556.0,udp_flood
1756140747.1160443,,,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS d4:f3:2d:8d:bf:8a (TA) > a0:14:3d:ed:92:14 (RA),,243748.18785554077,,,normal
1756140747.1160471,192.168.1.5,192.168.1.1,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,UDP,105,UDP Packet 192.168.1.5:63689 -> 192.168.1.1:5556,,249315.40603858247,63689.0,5556.0,udp_flood
1756140747.1160502,,,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS d4:f3:2d:8d:bf:8a (TA) > a0:14:3d:ed:92:14 (RA),,252981.57419819184,,,normal
1756140747.1160526,192.168.1.5,192.168.1.1,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,UDP,105,UDP Packet 192.168.1.5:63692 -> 192.168.1.1:5556,,273913.0492869831,63692.0,5556.0,udp_flood
1756140747.116056,,,d4:f3:2d:8d:bf:8a,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS d4:f3:2d:8d:bf:8a (TA) > a0:14:3d:ed:92:14 (RA),,288884.05945008516,,,normal
